county,precinct,county_prec,obama,romney,clinton,trump,pct_obama,pct_romney,pct_clinton,pct_trump,berkley,heller,cortezmasto,heck,pct_berkley,pct_heller,pct_cortezmasto,pct_heck,pct_latino,votes_2012,votes_2016
003,7570,003_7570,320,304,284,308,0.5,0.475,0.429652,0.4659607,284,274,297,273,0.44375,0.428125,0.4493192,0.4130106,0.19574468085106383,640,661
003,7571,003_7571,307,215,328,249,0.5716946,0.4003724,0.5149137,0.3908948,241,198,320,230,0.4487896,0.3687151,0.5023548,0.3610675,0.23619909502262443,537,637
003,7572,003_7572,370,274,355,318,0.5481482,0.4059259,0.4896552,0.4386207,316,259,329,290,0.4681481,0.3837037,0.4537931,0.4,0.1978913219789132,675,725
003,7573,003_7573,433,497,405,555,0.4562698,0.5237092,0.3943525,0.540409,359,481,419,498,0.3782929,0.5068493,0.4079844,0.4849075,0.12464788732394366,949,1027
003,7574,003_7574,421,451,379,507,0.4751693,0.5090293,0.4036209,0.5399361,354,431,378,470,0.3995485,0.486456,0.4025559,0.5005325,0.1166023166023166,886,939
003,7575,003_7575,161,237,162,319,0.3975309,0.5851852,0.3195266,0.6291913,137,228,165,305,0.3382716,0.5629629,0.3254438,0.6015779,0.10543130990415335,405,507
003,7581,003_7581,457,666,388,709,0.4037102,0.5883392,0.3282572,0.5998308,388,631,391,673,0.3427562,0.5574205,0.3307953,0.569374,0.06821192052980132,1132,1182
003,7582,003_7582,569,535,503,604,0.5044326,0.4742908,0.4241147,0.5092749,505,513,492,573,0.447695,0.4547872,0.4148398,0.4831366,0.10417928528164748,1128,1186
003,7583,003_7583,468,567,397,687,0.4410933,0.5344015,0.337585,0.5841837,413,526,435,620,0.3892554,0.4957587,0.369898,0.5272109,0.09896151496640196,1061,1176
003,7584,003_7584,332,424,243,482,0.4283871,0.5470968,0.3168188,0.6284224,277,406,248,419,0.3574193,0.5238709,0.3233377,0.5462842,0.11712511091393078,775,767
003,7585,003_7585,269,591,233,616,0.3067275,0.6738883,0.2591769,0.6852058,247,541,245,564,0.281642,0.6168757,0.272525,0.6273637,0.045414847161572056,877,899
003,7590,003_7590,93,81,68,90,0.5314286,0.4628572,0.3930636,0.5202312,77,80,67,91,0.44,0.4571429,0.3872832,0.5260116,0.07518796992481203,175,173
003,7591,003_7591,255,404,287,404,0.3817365,0.6047904,0.3878378,0.5459459,236,361,272,402,0.3532934,0.5404192,0.3675676,0.5432432,0.05501930501930502,668,740
003,7592,003_7592,328,307,316,356,0.5109034,0.4781931,0.4340659,0.489011,279,300,325,339,0.4345794,0.4672897,0.4464286,0.4656594,0.06535362578334826,642,728
003,7593,003_7593,492,731,442,827,0.3939151,0.5852682,0.3235725,0.6054173,412,721,462,784,0.3298639,0.5772618,0.3382138,0.5739385,0.09268035808320169,1249,1366
003,7594,003_7594,531,698,604,1027,0.4248,0.5584,0.3439636,0.5848519,447,655,614,936,0.3576,0.524,0.3496583,0.5330296,0.07645134914145543,1250,1756
003,7595,003_7595,79,251,81,272,0.236527,0.751497,0.2201087,0.7391304,78,239,86,266,0.2335329,0.7155688,0.2336957,0.7228261,0.06479481641468683,334,368
003,7601,003_7601,337,554,344,661,0.3736142,0.6141907,0.3185185,0.6120371,296,526,344,663,0.3281597,0.5831485,0.3185185,0.6138889,0.10437235543018336,902,1080
003,7602,003_7602,461,741,445,770,0.3744923,0.6019496,0.3436293,0.5945946,413,726,448,732,0.3354996,0.5897644,0.345946,0.565251,0.07057416267942583,1231,1295
003,7603,003_7603,499,818,465,918,0.3737828,0.6127341,0.3129206,0.6177658,414,795,468,890,0.3101124,0.5955056,0.3149394,0.5989233,0.08516336368505624,1335,1486
003,7604,003_7604,372,488,354,533,0.4270953,0.5602756,0.373812,0.56283,315,462,355,498,0.3616533,0.5304248,0.374868,0.5258712,0.0792,871,947
003,7605,003_7605,500,608,424,663,0.4382121,0.5328659,0.3590178,0.5613887,416,548,426,616,0.3645925,0.4802805,0.3607113,0.5215918,0.11014851485148515,1141,1181
003,7611,003_7611,319,483,287,521,0.3933415,0.595561,0.3298851,0.5988505,287,460,275,528,0.3538841,0.567201,0.316092,0.6068966,0.06643356643356643,811,870
003,7612,003_7612,113,106,223,227,0.5113122,0.479638,0.4579055,0.4661191,88,112,218,242,0.3981901,0.5067874,0.4476386,0.4969199,0.1,221,487
003,7613,003_7613,325,342,313,421,0.4786451,0.5036819,0.4070221,0.5474643,288,322,316,368,0.4241532,0.4742268,0.4109233,0.4785435,0.0708215297450425,679,769
003,7614,003_7614,365,308,377,325,0.5312955,0.4483261,0.4993378,0.4304636,309,305,363,310,0.4497817,0.4439592,0.4807947,0.410596,0.14050303555941024,687,755
003,7615,003_7615,420,394,604,695,0.502994,0.4718563,0.4335966,0.4989232,365,387,584,696,0.4371257,0.4634731,0.419239,0.4996411,0.11394465545306566,835,1393
003,7622,003_7622,240,212,222,236,0.5194805,0.4588745,0.4558522,0.4845996,201,206,219,207,0.4350649,0.4458874,0.449692,0.4250513,0.11673699015471167,462,487
003,7623,003_7623,477,474,471,550,0.4927686,0.4896694,0.4337017,0.5064456,403,445,447,521,0.4163223,0.45971070000000003,0.4116022,0.4797422,0.12768817204301075,968,1086
003,7624,003_7624,366,358,471,387,0.4966079,0.4857531,0.5037433,0.4139037,304,354,439,399,0.412483,0.4803256,0.4695187,0.426738,0.11496746203904555,737,935
003,7625,003_7625,273,257,262,258,0.511236,0.4812734,0.4746377,0.4673913,232,254,249,241,0.4344569,0.4756554,0.451087,0.4365942,0.10476190476190476,534,552
003,7631,003_7631,510,667,524,679,0.4296546,0.5619208,0.4065167,0.5267649,461,636,474,708,0.3883741,0.5358046,0.3677269,0.549263,0.06012269938650307,1187,1289
003,7632,003_7632,298,260,356,339,0.520979,0.4545455,0.4727756,0.4501992,242,258,353,340,0.4230769,0.4510489,0.46879150000000003,0.4515272,0.06219151036525173,572,753
003,7633,003_7633,373,481,410,427,0.4307159,0.5554273,0.4622322,0.481398,333,462,387,423,0.3845266,0.5334873,0.4363022,0.4768884,0.04148660328435609,866,887
003,7634,003_7634,211,358,251,288,0.3663194,0.6215278,0.4403509,0.5052631,187,351,230,297,0.3246528,0.609375,0.4035088,0.5210527,0.014844804318488529,576,570
003,7635,003_7635,333,395,381,354,0.4536785,0.5381472,0.4897172,0.4550129,288,387,361,370,0.3923706,0.527248,0.4640103,0.4755784,0.025176233635448138,734,778
003,7641,003_7641,330,482,346,453,0.4014598,0.5863747,0.4193939,0.5490909,318,446,332,439,0.3868613,0.5425791,0.4024242,0.5321212,0.0486322188449848,822,825
003,7642,003_7642,309,379,285,378,0.4426934,0.54298,0.4148472,0.5502183,285,358,288,368,0.4083095,0.512894,0.419214,0.5356623,0.06166868198307134,698,687
003,7643,003_7643,192,249,237,241,0.4276169,0.5545657,0.4647059,0.472549,172,238,232,244,0.3830735,0.5300668,0.454902,0.4784314,0.034934497816593885,449,510
003,7644,003_7644,395,537,424,494,0.4197662,0.5706695,0.4317719,0.503055,345,539,383,536,0.3666312,0.5727949,0.3900204,0.5458248,0.033037872683319904,941,982
003,7645,003_7645,171,154,179,160,0.5181818,0.4666667,0.4986072,0.4456825,144,150,165,152,0.4363636,0.4545455,0.45961,0.4233983,0.03346456692913386,330,359
003,7651,003_7651,654,706,728,761,0.4746009,0.5123367,0.4654731,0.4865729,556,703,694,755,0.4034833,0.5101597,0.443734,0.4827366,0.0849194729136164,1378,1564
003,7652,003_7652,334,425,326,459,0.4298584,0.5469756,0.3908873,0.5503597,311,391,327,443,0.4002574,0.5032175,0.3920863,0.5311751,0.10247026532479414,777,834
003,7653,003_7653,311,384,258,421,0.4417614,0.5454546,0.3573407,0.5831025,277,366,275,405,0.3934659,0.5198864,0.3808864,0.5609418,0.04679552390640895,704,722
003,7654,003_7654,404,397,362,419,0.4981504,0.4895191,0.4398542,0.509113,360,378,369,382,0.4438964,0.4660912,0.44835970000000003,0.4641555,0.12926391382405744,811,823
003,7661,003_7661,311,231,304,213,0.5634058,0.4184783,0.5448028,0.3817204,279,211,301,198,0.5054348,0.3822464,0.5394265,0.3548387,0.11151079136690648,552,558
003,7662,003_7662,463,379,421,388,0.5415205,0.4432749,0.4878331,0.4495944,398,374,403,357,0.4654971,0.4374269,0.4669757,0.4136732,0.12644628099173555,855,863
003,7663,003_7663,508,442,497,463,0.5253361,0.4570838,0.4863014,0.45303330000000003,450,420,461,452,0.4653568,0.434333,0.4510763,0.4422701,0.14246004169562196,967,1022
003,7664,003_7664,327,320,329,336,0.4917293,0.481203,0.4747475,0.4848485,287,300,312,310,0.4315789,0.4511278,0.4502164,0.4473304,0.0926517571884984,665,693
003,7665,003_7665,368,428,356,359,0.4554456,0.529703,0.4512041,0.4550063,322,412,342,381,0.3985148,0.509901,0.4334601,0.4828897,0.10194624652455977,808,789
003,7671,003_7671,288,456,321,388,0.384,0.608,0.4291444,0.5187166,254,439,296,403,0.3386667,0.5853333,0.3957219,0.5387701,0.059487179487179485,750,748
003,7672,003_7672,328,296,308,312,0.5117005,0.4617785,0.4673748,0.4734446,275,291,288,312,0.4290172,0.4539782,0.4370258,0.4734446,0.13463626492942454,641,659
003,7674,003_7674,128,179,140,169,0.4102564,0.573718,0.4229607,0.510574,116,177,130,178,0.3717949,0.5673077,0.3927492,0.5377644,0.09523809523809523,312,331
003,7675,003_7675,294,350,295,372,0.4454545,0.530303,0.4143258,0.5224719,254,332,287,366,0.3848485,0.5030303,0.4030899,0.5140449,0.09398099260823653,660,712
003,7681,003_7681,321,410,346,402,0.4268617,0.5452127,0.4363178,0.5069357,287,397,342,406,0.3816489,0.5279256,0.4312736,0.5119798,0.1009090909090909,752,793
003,7682,003_7682,276,226,279,244,0.5465347,0.4475248,0.4982143,0.4357143,235,213,265,230,0.4653465,0.4217822,0.4732143,0.4107143,0.12149532710280374,505,560
003,7683,003_7683,401,504,436,493,0.4330454,0.5442765,0.4444444,0.5025484,364,484,429,484,0.3930885,0.5226782,0.4373089,0.4933741,0.06486486486486487,926,981
003,7684,003_7684,366,250,332,279,0.581876,0.3974563,0.5123457,0.4305556,322,257,326,249,0.5119237,0.408585,0.5030864,0.3842593,0.12839248434237996,629,648
003,7685,003_7685,412,322,401,337,0.5537634,0.4327957,0.5121328,0.4303959,356,305,394,303,0.4784946,0.4099462,0.5031928,0.3869732,0.17137648131267091,744,783
003,7691,003_7691,200,349,239,298,0.3597122,0.6276978,0.4192982,0.522807,200,321,215,320,0.3597122,0.5773382,0.377193,0.56140350000000006,0.06043956043956044,556,570
003,7692,003_7692,495,580,472,512,0.4562212,0.5345622,0.443609,0.481203,434,568,458,520,0.4,0.5235023,0.4304511,0.4887218,0.09432624113475177,1085,1064
003,7693,003_7693,636,530,595,513,0.538983,0.4491525,0.504665,0.4351145,538,524,556,504,0.4559322,0.4440678,0.4715861,0.4274809,0.07184241019698726,1180,1179
003,7694,003_7694,548,494,502,513,0.5135895,0.4629803,0.4674115,0.4776536,505,478,473,496,0.4732896,0.447985,0.4404097,0.461825,0.14549045424621462,1067,1074
003,7695,003_7695,502,351,446,419,0.5737143,0.4011429,0.4759872,0.4471718,440,332,440,404,0.5028571,0.3794286,0.4695838,0.4311633,0.1609907120743034,875,937
003,7701,003_7701,55,34,52,35,0.6111111,0.3777778,0.5531915,0.3723404,45,34,47,38,0.5,0.3777778,0.5,0.4042553,0.1794871794871795,90,94
003,7702,003_7702,596,405,548,389,0.5843138,0.3970588,0.5393701,0.382874,516,388,518,385,0.5058824,0.3803922,0.5098425,0.378937,0.16076115485564305,1020,1016
003,7703,003_7703,399,366,393,354,0.5155039,0.4728682,0.4974684,0.4481013,323,368,368,352,0.4173127,0.4754522,0.4658228,0.4455696,0.10914179104477612,774,790
003,7704,003_7704,238,180,211,214,0.5613208,0.4245283,0.4657837,0.4724062,206,175,195,220,0.4858491,0.4127358,0.4304636,0.4856512,0.11356466876971609,424,453
003,7705,003_7705,349,520,351,521,0.3952435,0.5889015,0.3823529,0.5675381,306,501,356,499,0.3465459,0.5673839,0.3877996,0.543573,0.06741573033707865,883,918
003,7706,003_7706,412,367,391,398,0.5208597,0.4639696,0.4699519,0.4783654,374,341,399,350,0.4728192,0.4310999,0.4795673,0.4206731,0.08361486486486487,791,832
003,7707,003_7707,353,352,374,346,0.4909597,0.4895689,0.4882506,0.4516971,310,348,374,330,0.4311544,0.4840056,0.4882506,0.4308094,0.09913378248315688,719,766
003,7712,003_7712,286,378,290,365,0.422452,0.5583456,0.4154728,0.5229226,242,368,266,366,0.3574594,0.5435746,0.3810888,0.5243553,0.10071942446043165,677,698
003,7713,003_7713,304,287,285,296,0.5049834,0.4767442,0.4574639,0.4751204,262,270,265,296,0.435216,0.448505,0.4253612,0.4751204,0.14013452914798205,602,623
003,7714,003_7714,417,275,387,261,0.5898162,0.3889675,0.5473833,0.3691655,357,267,363,246,0.5049505,0.377652,0.513437,0.3479491,0.14091273018414732,707,707
003,7715,003_7715,731,508,622,562,0.5755906,0.4,0.486698,0.4397496,595,505,607,538,0.4685039,0.3976378,0.4749609,0.4209703,0.10943015632879476,1270,1278
003,7722,003_7722,273,310,288,316,0.4572864,0.519263,0.4528302,0.4968553,234,318,288,316,0.3919598,0.5326633,0.4528302,0.4968553,0.07211538461538461,597,636
003,7723,003_7723,415,382,406,358,0.5117139,0.4710234,0.5012346,0.4419753,382,372,377,356,0.4710234,0.458693,0.4654321,0.4395062,0.15,811,810
003,7724,003_7724,12,11,11,9,0.5217391,0.4782609,0.5238096,0.4285714,11,10,9,11,0.4782609,0.4347826,0.4285714,0.5238096,0.11320754716981132,23,21
003,7726,003_7726,301,225,489,321,0.5615672,0.4197761,0.5686046,0.3732558,252,230,447,328,0.4701492,0.4291045,0.5197675,0.3813953,0.22348484848484848,536,860
003,7730,003_7730,644,494,759,683,0.5585429,0.4284475,0.490627,0.4414997,562,474,752,641,0.4874241,0.4111015,0.4861021,0.4143504,0.148047229791099,1153,1547
003,7731,003_7731,444,350,448,403,0.5454546,0.4299754,0.4928493,0.4433443,380,329,415,384,0.4668305,0.4041769,0.4565457,0.4224423,0.19383259911894274,814,909
003,7732,003_7732,500,531,530,482,0.4730369,0.5023652,0.4857928,0.4417965,422,532,513,458,0.3992431,0.5033113,0.4702108,0.4197983,0.11928934010152284,1057,1091
003,7733,003_7733,414,440,387,432,0.4797219,0.5098494,0.4377828,0.4886878,351,445,371,436,0.4067207,0.5156431,0.4196832,0.4932127,0.061946902654867256,863,884
003,7734,003_7734,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.0,0,0
003,7745,003_7745,2,0,1,0,1.0,0.0,1.0,0.0,2,0,1,0,1.0,0.0,1.0,0.0,0.0,2,1
003,9996,003_9996,37,46,10,28,0.4404762,0.547619,0.2631579,0.73684210000000006,0,0,0,0,0.0,0.0,0.0,0.0,0.017241379310344827,84,38
031,100000,031_100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109717868338558,NA,NA
031,100200,031_100200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0916030534351145,NA,NA
031,100300,031_100300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04002354326074161,NA,NA
031,100600,031_100600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012106537530266344,NA,NA
031,100700,031_100700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009285714285714286,NA,NA
031,100800,031_100800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10024449877750612,NA,NA
031,101000,031_101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023099850968703428,NA,NA
031,101100,031_101100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3455019556714472,NA,NA
031,101200,031_101200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037122969837587005,NA,NA
031,101400,031_101400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023682200152788387,NA,NA
031,101500,031_101500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14516129032258066,NA,NA
031,101600,031_101600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11584932480454868,NA,NA
031,101800,031_101800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087646652864044175,NA,NA
031,102000,031_102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279424216765453,NA,NA
031,102200,031_102200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026262626262626262,NA,NA
031,102300,031_102300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002717391304347826,NA,NA
031,102400,031_102400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02277294038847957,NA,NA
031,102600,031_102600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030450669914738125,NA,NA
031,102700,031_102700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026634382566585957,NA,NA
031,102900,031_102900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366732154551408,NA,NA
031,103100,031_103100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015957446808510637,NA,NA
031,103200,031_103200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03912363067292645,NA,NA
031,103300,031_103300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020833333333333332,NA,NA
031,103500,031_103500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07534246575342465,NA,NA
031,103600,031_103600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07672634271099744,NA,NA
031,103800,031_103800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003883495145631068,NA,NA
031,103900,031_103900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07155963302752294,NA,NA
031,104000,031_104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,104300,031_104300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08516242317822652,NA,NA
031,104400,031_104400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10585141354372124,NA,NA
031,104500,031_104500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA
031,104600,031_104600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09036144578313253,NA,NA
031,104700,031_104700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005934718100890208,NA,NA
031,105100,031_105100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,105300,031_105300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04395604395604396,NA,NA
031,105500,031_105500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11169024571854058,NA,NA
031,105600,031_105600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08025830258302583,NA,NA
031,105700,031_105700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09666080843585237,NA,NA
031,105900,031_105900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,200000,031_200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042505592841163314,NA,NA
031,200400,031_200400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24834437086092714,NA,NA
031,200600,031_200600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02834008097165992,NA,NA
031,200700,031_200700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4606741573033708,NA,NA
031,200900,031_200900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299625468164794,NA,NA
031,201000,031_201000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019230769230769232,NA,NA
031,201300,031_201300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02284263959390863,NA,NA
031,201600,031_201600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011928429423459244,NA,NA
031,201700,031_201700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11613566289825282,NA,NA
031,201800,031_201800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15411681914144967,NA,NA
031,201900,031_201900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07155797101449275,NA,NA
031,202000,031_202000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1721170395869191,NA,NA
031,202100,031_202100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012539184952978056,NA,NA
031,202200,031_202200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012006861063464836,NA,NA
031,202300,031_202300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13740458015267176,NA,NA
031,202500,031_202500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017475728155339806,NA,NA
031,202600,031_202600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05543237250554324,NA,NA
031,202700,031_202700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019345238095238096,NA,NA
031,202800,031_202800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021712907117008445,NA,NA
031,202900,031_202900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028037383177570093,NA,NA
031,203000,031_203000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06623586429725363,NA,NA
031,203100,031_203100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04420866489832007,NA,NA
031,203200,031_203200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1288135593220339,NA,NA
031,203300,031_203300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07509505703422054,NA,NA
031,203400,031_203400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034926470588235295,NA,NA
031,203500,031_203500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034957627118644065,NA,NA
031,203600,031_203600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769990128331688,NA,NA
031,203700,031_203700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031825795644891124,NA,NA
031,203900,031_203900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16878172588832488,NA,NA
031,204000,031_204000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660377358490566,NA,NA
031,204100,031_204100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08587088915956151,NA,NA
031,204200,031_204200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08961911874533234,NA,NA
031,204300,031_204300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA
031,204700,031_204700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09837837837837837,NA,NA
031,204900,031_204900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17219078415521422,NA,NA
